VNB-Name,Teilnetzgebiet,Bundesland,Ort / Trasse,Netzebene,Art der Maßnahme,Leitungslänge in km,Übertragungskapazität in MVA,"Netzkomponenten (z.B. UW,Trafo ;Anzahl/Typ)",Projektstatus,Zeithorizont,Kosten in Mio.€,location,latitude,longitude,passt
Mainzer Netze GmbH,West,Rheinland-Pfalz,"Mainz, Südring",HS,Ertüchtigungen Leitungen,0.0,0.0,Freileitungsseil,konkrete Planung,2026,0.0,"Bezirkssportanlage Mainz-Bretzenheim, Südring, Bretzenheim, Mainz, Rheinland-Pfalz, 55128, Deutschland",49.9784231,8.2512225,True
Mainzer Netze GmbH,West,Rheinland-Pfalz,"Mainz, Obere Austr.",HS,Neubau Leitungen,0.0,0.0,110-kV-Kabel,vorgesehene Maßnahme,2029,0.0,"Hauptzollamt Mainz Abfst. Hafen, Obere Austraße, Neustadt, Mainz, Rheinland-Pfalz, 55120, Deutschland",50.0188743,8.2520075,True
Mainzer Netze GmbH,West,Rheinland-Pfalz,"Mainz, Obere Austr.",HS,Neubau Leitungen; Neubau Trafo,0.0,0.0,"110-kV-Kabel, Transformator 110/20",vorgesehene Maßnahme,2026,0.0,"Hauptzollamt Mainz Abfst. Hafen, Obere Austraße, Neustadt, Mainz, Rheinland-Pfalz, 55120, Deutschland",50.0188743,8.2520075,True
Mainzer Netze GmbH,West,Rheinland-Pfalz,"Mainz, Budenheim",HS,Ertüchtigungen Leitungen,0.0,0.0,"Erdseil LWL, Freileitungsseil",vorgesehene Maßnahme,2028,0.0,"MKR Assekuranz Mainz, 21, Binger Straße, Budenheim, Landkreis Mainz-Bingen, Rheinland-Pfalz, 55257, Deutschland",50.0230957,8.1714686,True
Mainzer Netze GmbH,West,Rheinland-Pfalz,k.A.,HS,Neubau Leitungen,0.0,0.0,110-kV-Kabel,im Bau abgeschlossen,2024,0.0,"Rheinland-Pfalz, Deutschland",49.9531599,7.310646,True
Mainzer Netze GmbH,West,Rheinland-Pfalz,"Mainz, An der Goldgrube",MS,Neubau Leitungen; Neubau Schaltanlage,0.0,0.0,"20-kV-Kabel, MS-Schaltanlage",im Bau,2026,0.0,"Marienhaus Klinikum Mainz, An der Goldgrube, Oberstadt, Mainz, Rheinland-Pfalz, 55131, Deutschland",49.9893385,8.2708646,True
Mainzer Netze GmbH,West,Hessen,Mainz-Kostheim,MS/NS,Neubau Schaltanlage,0.0,0.0,2 Ortsnetzstationen,im Bau abgeschlossen,2025,0.0,"Mainz-Kostheim, Wiesbaden, Hessen, 55246, Deutschland",50.0051896,8.3038698,True
Mainzer Netze GmbH,West,Rheinland-Pfalz,k.A.,HS,Neubau Leitungen,0.0,0.0,110-kV-Kabel,im Bau abgeschlossen,2027,0.0,"Rheinland-Pfalz, Deutschland",49.9531599,7.310646,True
Mainzer Netze GmbH,West,Hessen,Wiesbaden,HS,Ertüchtigungen Leitungen,0.0,0.0,"Freileitungsseile, Masten",vorgesehene Maßnahme,2027,0.0,"Wiesbaden, Hessen, Deutschland",50.0820384,8.2416556,True
Mainzer Netze GmbH,West,Hessen,k.A,HS,Neubau Schaltanlage; Neubau Trafo,0.0,0.0,"380/110-kV Umspanner, Schaltanlage",vorgesehene Maßnahme,2023,0.0,"Hessen, Deutschland",50.6080651,9.0284647,True
Mainzer Netze GmbH,West,Hessen,k.A,HS/MS,Neubau UW,0.0,0.0,"Hochspannungsschaltanlage, Tarfo 110/20, MS-Schaltanlage",im Bau abgeschlossen,2025,0.0,"Hessen, Deutschland",50.6080651,9.0284647,True
Mainzer Netze GmbH,West,Hessen,k.A,HS,Ertüchtigungen Leitungen,0.0,0.0,Freileitungsseil,vorgesehene Maßnahme,2030,0.0,"Hessen, Deutschland",50.6080651,9.0284647,True
Mainzer Netze GmbH,West,Hessen,k.A,HS,Neubau Schaltanlage,0.0,0.0,110-kV-Schaltanlage,vorgesehene Maßnahme,2027,0.0,"Hessen, Deutschland",50.6080651,9.0284647,True
Mainzer Netze GmbH,West,Hessen,k.A,HS/MS,Neubau UW,0.0,0.0,"Hochspannungsschaltanlage, Tarfo 110/20, MS-Schaltanlage",vorgesehene Maßnahme,2026,0.0,"Hessen, Deutschland",50.6080651,9.0284647,True
Mainzer Netze GmbH,West,Hessen,k.A,HS,Ertüchtigungen Leitungen,0.0,0.0,Freileitungsseil,vorgesehene Maßnahme,2030,0.0,"Hessen, Deutschland",50.6080651,9.0284647,True
